words\files;Suspense;NonSuspense;Other;
марлевый;0.0;0.754147812971;0.0;
приказание;3.11111111111;0.754147812971;4.57136072192;
враждебный;0.0;0.377073906486;0.0;
припоминать;0.888888888889;0.0;0.178104963192;
принуждать;0.0;0.377073906486;0.0;
померкнуть;0.0;0.377073906486;0.0;
кончаться;0.0;0.377073906486;0.0;
билет;0.888888888889;0.0;0.178104963192;
раствор;0.0;0.377073906486;0.0;
бугор;0.0;0.377073906486;0.0;
оживать;0.0;0.377073906486;0.0;
ожидание;0.0;0.377073906486;0.0;
рассыпаться;0.444444444444;0.0;0.0;
угадывать;0.0;1.13122171946;0.0593683210639;
ожидаться;0.0;0.754147812971;0.118736642128;
уверенность;0.0;0.377073906486;0.0;
юрко;0.888888888889;0.377073906486;0.118736642128;
удерживаться;0.444444444444;0.0;0.0;
муж;0.444444444444;0.754147812971;0.296841605319;
трогать;0.0;0.377073906486;0.118736642128;
ослепительный;0.444444444444;0.377073906486;0.474946568511;
треугольный;1.33333333333;0.0;0.237473284256;
третий;0.444444444444;0.0;0.0;
кликнуть;0.444444444444;0.0;0.0;
клеенка;0.888888888889;0.0;0.0;
резкость;0.0;0.377073906486;0.0;
освещать;0.444444444444;1.13122171946;1.30610306341;
опасность;0.444444444444;0.0;0.0;
колпак;0.444444444444;0.0;0.0;
опрокидывать;0.0;0.377073906486;0.0;
труп;0.0;0.377073906486;0.0;
нумер;0.888888888889;0.0;0.0;
разный;0.888888888889;0.377073906486;1.36547138447;
боковой;0.0;1.50829562594;0.0;
движение;0.888888888889;0.0;0.0593683210639;
край;0.0;0.377073906486;0.0;
момент;0.444444444444;0.0;0.0;
умолять;0.0;0.377073906486;0.0;
ус;0.0;0.377073906486;0.0;
близкий;0.444444444444;0.0;0.118736642128;
дама;0.444444444444;0.0;0.0;
разряжать;2.22222222222;4.14781297134;1.66231298979;
разрываться;0.0;0.377073906486;0.0593683210639;
услуга;0.0;0.377073906486;0.178104963192;
кровить;0.0;0.754147812971;0.178104963192;
давление;0.444444444444;0.0;0.118736642128;
кровавый;0.444444444444;0.0;0.0593683210639;
обижать;0.0;0.377073906486;0.0593683210639;
боль;0.0;2.26244343891;0.534314889575;
однажды;0.888888888889;0.0;0.0;
косточка;0.444444444444;0.0;0.0593683210639;
учреждение;0.0;0.377073906486;0.0;
обвести;0.0;0.754147812971;0.0;
раздавливать;0.444444444444;1.50829562594;2.55283780575;
мозг;0.888888888889;1.50829562594;2.96841605319;
разглядеть;0.888888888889;0.0;0.0;
одерживать;1.33333333333;2.6395173454;1.60294466872;
удивленный;0.0;0.377073906486;0.0;
девичий;0.0;0.377073906486;0.0;
ботфорт;1.33333333333;0.377073906486;0.77178817383;
куда;0.0;0.377073906486;0.0;
кочерыжка;0.0;0.754147812971;0.237473284256;
уметь;0.0;0.377073906486;0.0593683210639;
умертвлять;0.0;0.377073906486;0.0593683210639;
объявлять;0.0;1.50829562594;0.0;
двинуться;0.0;0.377073906486;0.0;
благопристойный;0.0;0.377073906486;0.237473284256;
объятие;0.0;0.377073906486;0.118736642128;
укус;0.888888888889;0.754147812971;0.296841605319;
укорачивать;0.0;0.377073906486;0.0;
неудержимо;0.0;0.377073906486;0.0;
холстина;0.0;0.377073906486;0.237473284256;
карман;0.0;0.377073906486;1.36547138447;
тиски;0.0;0.377073906486;0.0;
истина;0.444444444444;0.0;0.0;
догадываться;0.0;0.377073906486;0.0;
велеть;0.0;0.377073906486;0.0;
левый;0.444444444444;1.13122171946;1.00926145809;
испытывать;0.0;0.377073906486;0.0593683210639;
театр;0.444444444444;0.0;0.0593683210639;
хлоп;0.444444444444;0.0;0.178104963192;
отмеривать;0.0;0.377073906486;0.0;
лестница;3.11111111111;0.0;0.474946568511;
непредвиденный;1.33333333333;0.0;0.415578247447;
очутиться;0.0;0.377073906486;0.0;
ох;0.0;0.377073906486;0.0;
многие;0.0;0.377073906486;0.0;
отталкивать;0.444444444444;0.0;0.415578247447;
гост;2.66666666667;0.0;1.00926145809;
мышца;0.444444444444;0.0;0.0;
палец;0.444444444444;0.0;0.0;
итого;0.444444444444;0.0;0.0593683210639;
камин;0.0;0.377073906486;0.237473284256;
нести;0.0;0.377073906486;0.0;
отлично;0.444444444444;0.0;0.118736642128;
твой;0.0;0.377073906486;0.118736642128;
десять;0.0;0.754147812971;0.0593683210639;
отзываться;0.0;0.377073906486;0.0;
отец;0.444444444444;0.0;0.534314889575;
протез;0.0;0.754147812971;0.0;
кинуть;0.888888888889;0.0;0.474946568511;
необычный;0.0;1.13122171946;0.0593683210639;
отдавать;0.0;0.377073906486;0.0593683210639;
фуражка;0.0;0.377073906486;0.0593683210639;
отворять;0.0;1.50829562594;0.118736642128;
росинка;0.0;0.377073906486;0.0;
инструмент;0.0;1.13122171946;0.237473284256;
взвизгивать;1.33333333333;1.50829562594;1.30610306341;
никакой;1.33333333333;0.377073906486;2.1372595583;
исполнение;0.444444444444;0.0;0.0;
искра;0.444444444444;0.754147812971;1.4842080266;
никитский;0.444444444444;0.0;0.0;
счастливый;0.444444444444;1.13122171946;0.356209926383;
считать;0.0;0.377073906486;0.0593683210639;
представляться;0.444444444444;0.0;0.890524815958;
наборный;0.444444444444;0.0;0.237473284256;
дневный;2.22222222222;1.13122171946;2.1372595583;
пролетать;0.0;0.377073906486;0.296841605319;
проказа;0.444444444444;0.377073906486;0.178104963192;
привязывать;0.444444444444;0.754147812971;0.77178817383;
молотилка;0.0;0.754147812971;0.178104963192;
дворня;0.444444444444;0.0;0.178104963192;
жеребец;0.444444444444;0.0;0.0;
жадно;0.0;0.377073906486;0.118736642128;
прежний;0.444444444444;2.26244343891;0.356209926383;
молотить;0.0;0.377073906486;0.0;
меж;0.0;0.377073906486;0.0593683210639;
прибавлять;0.0;0.754147812971;0.0;
медный;0.0;0.754147812971;0.0;
железо;0.444444444444;0.0;0.0;
пропахнуть;0.0;1.88536953243;0.0;
пропадать;3.11111111111;0.377073906486;0.474946568511;
дон;0.0;0.377073906486;0.0593683210639;
жидкий;0.0;0.377073906486;0.0;
долина;0.0;0.377073906486;0.0;
музыкальный;0.444444444444;0.0;0.0593683210639;
множество;0.0;0.377073906486;0.0;
надолго;1.33333333333;0.377073906486;0.77178817383;
пустынный;0.0;0.377073906486;0.178104963192;
приходить;0.0;0.377073906486;0.0593683210639;
дубрава;0.444444444444;0.377073906486;1.54357634766;
дуло;0.888888888889;0.0;0.237473284256;
есть;0.0;4.14781297134;1.78104963192;
думаться;0.0;0.377073906486;0.356209926383;
древний;0.0;0.754147812971;0.118736642128;
наддавать;0.0;1.13122171946;0.593683210639;
древесный;0.888888888889;1.88536953243;0.296841605319;
проволока;0.0;0.377073906486;0.237473284256;
работник;0.0;0.377073906486;0.593683210639;
делаться;0.444444444444;0.0;0.0;
может;0.444444444444;0.0;0.0;
проба;0.0;0.377073906486;0.0;
дрозд;0.444444444444;0.0;0.178104963192;
мечтательный;0.0;0.377073906486;0.0593683210639;
деревянный;0.0;0.377073906486;0.0;
пылать;2.66666666667;0.0;1.30610306341;
дрон;0.0;0.377073906486;0.0;
пышно;0.888888888889;0.377073906486;0.0;
могиканин;0.888888888889;0.0;0.534314889575;
делиться;0.0;0.377073906486;0.0;
равнина;0.0;0.377073906486;0.0;
приказывать;0.444444444444;2.26244343891;1.06862977915;
призрение;0.444444444444;0.377073906486;1.66231298979;
мерин;0.0;0.377073906486;0.0;
навозный;2.66666666667;2.26244343891;2.19662787936;
прозрачный;0.0;0.377073906486;0.0;
прозябнуть;0.888888888889;0.0;0.534314889575;
мол;0.444444444444;0.0;0.178104963192;
мороз;0.0;0.377073906486;0.0593683210639;
развертывать;0.444444444444;1.88536953243;0.0593683210639;
приниматься;0.0;0.377073906486;0.237473284256;
дедовский;0.0;2.26244343891;0.534314889575;
разбирать;0.444444444444;0.0;0.178104963192;
нагонять;0.0;0.377073906486;0.237473284256;
прятать;0.888888888889;4.90196078431;1.06862977915;
дикарский;0.0;0.377073906486;0.0;
приказ;0.0;0.377073906486;0.0;
крупно;0.444444444444;0.0;0.356209926383;
отрадно;0.0;0.377073906486;0.0;
отражаться;0.0;0.377073906486;0.0;
оттого;0.444444444444;0.754147812971;0.356209926383;
лепить;0.444444444444;0.0;0.118736642128;
непрерывно;0.444444444444;0.0;0.0;
кланяться;0.0;0.377073906486;0.0593683210639;
лампада;0.0;0.377073906486;0.0;
нечего;0.444444444444;0.0;0.0;
квохтанье;0.444444444444;0.0;0.0593683210639;
основательно;0.0;0.377073906486;0.0;
падать;0.0;0.377073906486;0.118736642128;
липовый;0.0;0.377073906486;0.0;
даль;0.0;0.377073906486;0.0593683210639;
пересыпаться;0.444444444444;0.377073906486;0.118736642128;
переходить;0.444444444444;0.0;0.118736642128;
перина;0.0;0.377073906486;0.0;
перламутровый;0.0;0.377073906486;0.0;
перо;1.33333333333;1.50829562594;0.949893137022;
персидский;0.888888888889;1.13122171946;1.4842080266;
печально;0.0;0.754147812971;0.0;
издавать;0.0;0.377073906486;0.0;
перемирать;0.444444444444;0.377073906486;0.0;
индюшка;0.0;0.377073906486;0.0;
липа;0.0;0.377073906486;0.0;
пепельный;0.0;0.377073906486;0.0;
ливень;2.22222222222;0.754147812971;1.54357634766;
исчезать;0.0;0.377073906486;0.0;
истрепанный;0.444444444444;0.0;0.0;
пасмурный;0.0;0.377073906486;0.0;
лилейный;0.0;0.754147812971;0.0;
лилия;0.444444444444;0.754147812971;0.356209926383;
перевод;0.0;0.377073906486;0.237473284256;
перегнивать;0.444444444444;0.0;0.0593683210639;
передавать;0.444444444444;0.0;0.0;
передний;0.0;1.88536953243;0.296841605319;
обеднеть;0.444444444444;0.377073906486;0.237473284256;
овин;0.444444444444;0.0;0.0;
овчарка;0.444444444444;0.0;0.0;
обветренный;0.0;0.377073906486;0.0;
кулеш;5.77777777778;1.50829562594;4.74946568511;
косить;0.0;0.377073906486;0.0593683210639;
корточки;0.444444444444;0.0;0.237473284256;
общественный;3.55555555556;1.50829562594;1.78104963192;
обладатель;0.444444444444;0.754147812971;0.237473284256;
облачаться;0.444444444444;0.0;0.0593683210639;
круг;0.0;0.377073906486;0.0;
обнимать;0.0;0.377073906486;0.0;
обедняться;0.0;1.13122171946;1.95915459511;
крылышко;0.0;0.377073906486;0.296841605319;
обзаводиться;0.0;0.754147812971;0.534314889575;
обруч;4.44444444444;4.52488687783;3.26525765851;
краска;0.0;0.377073906486;0.118736642128;
кнут;0.444444444444;0.0;0.0;
колонна;0.444444444444;0.0;0.0;
орден;0.444444444444;0.0;0.0;
осаживать;0.444444444444;0.0;0.653051531703;
носилки;4.0;2.26244343891;2.55283780575;
кожаный;0.888888888889;0.377073906486;0.474946568511;
осень;0.0;0.377073906486;0.237473284256;
оскаливать;0.0;0.377073906486;0.0;
ослепительно;0.444444444444;0.377073906486;0.118736642128;
кобчик;0.0;0.377073906486;0.0;
кухарка;1.33333333333;0.754147812971;0.356209926383;
