words\files;Suspense;NonSuspense;Other;
круглую;0.438212094654;0.0;0.235821247494;
смиренно;0.0;0.375939849624;0.353731871242;
оставленное;0.438212094654;0.751879699248;0.294776559368;
смог;0.0;0.375939849624;0.117910623747;
смерть;0.438212094654;0.0;0.0;
готовьте;0.0;0.375939849624;0.0;
светлые;0.0;0.375939849624;0.0;
светлело;0.0;0.375939849624;0.0;
локтя;0.438212094654;0.0;0.0;
странно;0.438212094654;0.0;0.412687183115;
странной;0.876424189308;0.0;0.117910623747;
лопнул;0.0;0.375939849624;0.117910623747;
дело;0.438212094654;0.0;0.117910623747;
страшно;0.438212094654;0.375939849624;0.353731871242;
оглушило;0.438212094654;0.0;0.0589553118736;
стояла;0.876424189308;0.0;0.589553118736;
оцепенения;0.438212094654;0.0;0.117910623747;
одни;0.0;0.375939849624;0.0589553118736;
сток;0.0;0.375939849624;0.412687183115;
одна;0.0;0.375939849624;0.0;
стола;0.438212094654;0.0;0.412687183115;
очутившуюся;0.0;0.375939849624;0.0589553118736;
столику;0.0;0.375939849624;0.0589553118736;
действовало;0.0;0.751879699248;0.0589553118736;
одеты;0.438212094654;0.0;0.0;
одержал;0.0;0.375939849624;0.0;
стиснув;0.0;0.375939849624;0.117910623747;
стыдясь;0.0;0.375939849624;0.0;
редкими;0.876424189308;0.0;0.0;
суеверным;0.0;0.375939849624;0.0;
объятия;0.0;0.375939849624;0.0;
демьяна;0.438212094654;0.0;0.0589553118736;
ступня;0.438212094654;0.0;0.0;
паника;1.31463628396;1.5037593985;0.353731871242;
ступах;0.438212094654;0.0;0.0;
лигатурами;0.438212094654;0.0;0.0;
окончательно;2.62927256792;2.25563909774;1.41492748497;
сама;0.0;0.375939849624;0.0;
окружили;0.0;0.375939849624;0.0589553118736;
дайте;0.0;0.375939849624;0.0589553118736;
срезал;0.0;0.375939849624;0.0589553118736;
старуху;0.0;0.375939849624;0.0;
рукой;0.438212094654;0.0;0.0;
стволом;0.0;0.375939849624;0.117910623747;
одобрял;0.0;0.375939849624;0.176865935621;
руками;0.0;0.375939849624;0.0;
охватила;0.0;0.375939849624;0.0;
двумя;0.0;0.375939849624;0.0;
лисьей;0.438212094654;0.0;0.0;
лица;0.0;0.375939849624;0.0;
дворе;0.0;0.375939849624;0.0;
рыжеватые;0.438212094654;0.0;0.117910623747;
заметную;0.438212094654;0.0;0.0589553118736;
моим;0.0;0.375939849624;0.0;
бегущего;0.438212094654;0.0;0.0589553118736;
предполагал;0.0;0.375939849624;0.0;
наш;0.876424189308;0.0;0.0;
пристали;0.0;0.751879699248;0.471642494989;
пота;0.438212094654;0.0;0.0;
изорвана;0.0;0.375939849624;0.0;
присутствие;0.438212094654;0.0;0.0;
начнут;0.0;0.375939849624;0.0589553118736;
инструментов;0.0;0.375939849624;0.0589553118736;
начнем;0.438212094654;0.0;0.0;
утерпел;0.438212094654;0.0;0.0;
нарочно;0.438212094654;0.0;0.176865935621;
нашел;0.0;0.375939849624;0.0;
ущемить;0.438212094654;0.0;0.0;
кабинете;0.438212094654;0.0;0.176865935621;
погребенных;0.438212094654;0.0;0.0;
шесть;0.438212094654;0.0;0.0;
наружу;0.0;0.375939849624;0.117910623747;
бородой;0.438212094654;0.375939849624;0.176865935621;
наше;0.0;0.375939849624;0.0;
усы;0.438212094654;0.375939849624;0.176865935621;
принять;0.0;0.375939849624;0.0;
нему;0.438212094654;0.0;0.0;
шприц;0.0;0.375939849624;0.0;
услуги;0.438212094654;0.0;0.0;
бились;0.438212094654;0.0;0.0;
калитке;1.75284837862;2.25563909774;2.77089965806;
чиновные;0.438212094654;0.0;0.0;
анатомического;0.438212094654;0.0;0.235821247494;
известия;0.0;0.375939849624;0.0;
зеленого;0.876424189308;0.0;0.176865935621;
целить;0.0;0.375939849624;0.0589553118736;
инстинкте;0.0;0.375939849624;0.0;
бедный;0.0;0.375939849624;0.176865935621;
жилах;0.0;0.375939849624;0.0;
прицелился;0.438212094654;0.0;0.0;
шляпу;0.438212094654;0.0;0.0;
калитку;0.0;0.375939849624;0.0;
посмотрел;0.0;0.375939849624;0.0589553118736;
хлоп;0.0;0.375939849624;0.0;
чувствует;0.438212094654;0.751879699248;0.353731871242;
чьей;1.75284837862;0.751879699248;1.94552529183;
чьи;0.438212094654;0.751879699248;0.176865935621;
невмочь;7.44960560911;4.88721804511;3.18358684117;
мышцы;0.0;1.12781954887;0.530597806862;
покривившимся;0.438212094654;1.12781954887;0.471642494989;
истине;0.438212094654;0.0;0.353731871242;
бане;0.0;0.751879699248;0.471642494989;
задавленный;0.0;0.375939849624;0.117910623747;
привёл;0.0;0.375939849624;0.235821247494;
шагов;0.876424189308;0.751879699248;0.943284989978;
подтащил;0.0;0.375939849624;0.0;
чужих;0.0;0.375939849624;0.0589553118736;
преодолел;0.438212094654;0.0;0.0;
искомое;0.0;0.375939849624;0.0;
поклонами;0.438212094654;0.0;0.0;
небритыми;0.0;0.375939849624;0.0;
хозяина;0.0;0.375939849624;0.0;
момент;0.0;0.375939849624;0.0;
заупрямилась;0.0;0.375939849624;0.0;
поднялись;0.0;0.375939849624;0.0;
забуду;0.438212094654;0.0;0.0;
молния;0.438212094654;0.0;0.0;
бабах;0.438212094654;0.375939849624;0.530597806862;
баб;0.438212094654;0.751879699248;0.0589553118736;
заметался;0.0;1.12781954887;0.235821247494;
подхлестнутый;0.0;0.375939849624;0.0;
шелкая;0.438212094654;0.0;0.117910623747;
мясом;0.438212094654;0.0;0.0;
заглянув;0.438212094654;0.0;0.0589553118736;
покрыли;0.0;0.375939849624;0.0;
приехал;0.0;0.375939849624;0.0;
подлая;1.75284837862;0.375939849624;2.47612309869;
шар;0.0;0.375939849624;0.0;
знать;0.876424189308;0.0;0.0589553118736;
жалею;0.0;0.375939849624;0.0;
плеча;0.0;0.375939849624;0.0;
касался;0.0;0.375939849624;0.0;
никакого;0.0;0.375939849624;0.0;
укороченная;0.876424189308;0.0;0.117910623747;
жарко;0.0;0.375939849624;0.0;
надо;0.0;0.375939849624;0.0;
угасший;0.0;0.375939849624;0.0;
безумная;0.0;0.375939849624;0.0;
мундирах;0.0;1.12781954887;0.0589553118736;
запыхавшись;0.0;0.751879699248;0.0;
велел;0.0;0.375939849624;0.0;
угадал;0.438212094654;0.0;0.0589553118736;
плавал;0.438212094654;0.0;0.0;
надуваться;0.0;0.375939849624;0.0;
черновик;0.0;0.375939849624;0.0;
простыней;0.438212094654;0.0;0.0;
едва;0.0;0.375939849624;0.0589553118736;
просьба;0.0;0.375939849624;0.0589553118736;
прося;0.438212094654;0.0;0.0;
безоружного;0.438212094654;0.0;0.412687183115;
платка;0.438212094654;0.0;0.117910623747;
просил;0.876424189308;0.0;0.0589553118736;
удивленная;0.0;0.375939849624;0.0589553118736;
кафтанах;0.438212094654;0.0;0.0;
ниточкой;0.438212094654;0.0;0.0;
вглядывался;0.438212094654;0.0;0.0;
вдавит;0.438212094654;0.0;0.0;
черешневыми;0.438212094654;0.0;0.0;
поздно;0.0;0.375939849624;0.0;
заряжен;0.0;0.751879699248;0.0;
знакомец;0.438212094654;0.0;0.471642494989;
женского;0.438212094654;0.0;0.0;
продрался;0.438212094654;0.0;0.0;
часа;0.0;0.375939849624;0.0;
пожаловали;0.0;0.375939849624;0.0;
наполнил;0.876424189308;0.0;0.0;
несет;0.876424189308;0.375939849624;1.35597217309;
жены;0.0;0.375939849624;0.0;
бумажным;0.0;1.12781954887;0.0;
заострен;0.438212094654;0.0;0.0;
бурно;0.438212094654;0.0;0.0;
безжизненно;0.0;0.375939849624;0.0;
камина;0.438212094654;0.0;0.0;
честь;0.0;0.375939849624;0.0;
засохшим;0.0;0.375939849624;0.0;
адрес;0.438212094654;0.0;0.176865935621;
произнёс;0.438212094654;0.0;0.0;
змея;0.438212094654;1.12781954887;0.294776559368;
помнишь;0.876424189308;1.87969924812;0.82537436623;
провалилась;0.0;1.12781954887;0.353731871242;
знает;0.876424189308;0.0;0.0589553118736;
будете;0.0;0.375939849624;0.0;
желания;0.0;0.375939849624;0.0589553118736;
кармана;0.438212094654;0.0;0.117910623747;
укушенную;0.0;0.375939849624;0.0;
муха;0.0;0.375939849624;0.0;
помощь;0.438212094654;0.0;0.0589553118736;
беззвучное;0.0;0.375939849624;0.0;
многие;0.0;0.375939849624;0.117910623747;
акушерка;0.0;0.751879699248;0.0;
неудержимо;0.0;0.375939849624;0.0;
запальчивости;0.0;0.375939849624;0.0589553118736;
православные;0.0;0.375939849624;0.0;
карандаш;0.438212094654;0.0;0.0;
поможет;0.438212094654;0.0;0.0;
сантиментально;0.438212094654;0.0;0.0589553118736;
сверкал;0.0;0.375939849624;0.0;
покачивая;0.0;0.751879699248;0.0;
свежестью;0.438212094654;0.0;0.0589553118736;
сапогами;0.0;1.5037593985;0.943284989978;
оттого;0.0;0.375939849624;0.294776559368;
застрелился;0.438212094654;0.375939849624;0.235821247494;
сбруя;0.0;0.375939849624;0.0589553118736;
посуда;0.876424189308;0.0;0.0;
потянет;0.438212094654;0.375939849624;0.0589553118736;
отрыж;0.0;0.375939849624;0.0;
свете;0.438212094654;0.751879699248;0.176865935621;
свечами;0.0;0.375939849624;0.0;
свернувшиеся;0.0;0.751879699248;0.530597806862;
светятся;0.0;0.375939849624;0.0;
отрясли;0.438212094654;0.0;0.0589553118736;
похвалу;0.0;0.375939849624;0.0;
постромки;0.438212094654;0.375939849624;0.294776559368;
построек;0.876424189308;0.0;0.176865935621;
густые;0.0;0.375939849624;0.0589553118736;
гуще;0.0;0.375939849624;0.0;
светлее;0.0;0.751879699248;0.0589553118736;
красавец;0.0;0.375939849624;0.0;
красивых;0.0;0.751879699248;0.0;
похожие;0.0;0.751879699248;0.0;
отставке;0.0;0.375939849624;0.0;
сафьянных;0.0;0.375939849624;0.0;
светлом;0.0;0.375939849624;0.0;
своих;0.438212094654;0.0;0.117910623747;
злощастнаго;0.438212094654;0.0;0.0;
круто;0.0;0.375939849624;0.0;
синеватые;0.0;0.375939849624;0.0;
попы;0.0;0.375939849624;0.0;
попойка;0.0;0.375939849624;0.0;
сидят;0.0;0.375939849624;0.0;
кругу;0.0;0.375939849624;0.0;
помещиков;0.0;0.375939849624;0.0;
отдых;0.438212094654;0.0;0.0;
поместьем;0.0;0.375939849624;0.117910623747;
крышу;0.0;0.375939849624;0.0;
склада;0.0;0.375939849624;0.0589553118736;
складом;0.0;0.375939849624;0.0;
склону;0.438212094654;0.375939849624;0.0;
золотистый;0.0;0.375939849624;0.0;
золотым;0.438212094654;0.0;0.117910623747;
золотыми;0.438212094654;0.0;0.0;
полосками;0.0;0.375939849624;0.0;
крытые;3.06748466258;0.0;0.353731871242;
полосой;1.31463628396;0.0;0.353731871242;
крышей;0.0;0.375939849624;0.0;
поля;0.0;0.375939849624;0.0;
седлать;0.0;0.375939849624;0.0;
седой;0.438212094654;0.0;0.235821247494;
крепкий;1.31463628396;0.0;0.766419054357;
грустью;0.876424189308;0.0;0.117910623747;
крепкой;0.438212094654;0.0;0.0589553118736;
зверю;0.438212094654;0.0;0.0;
зверя;0.438212094654;0.0;0.0;
крепостными;0.438212094654;0.0;0.0;
грубых;0.0;0.375939849624;0.176865935621;
сворах;0.0;0.375939849624;0.0;
гумна;0.438212094654;0.0;0.0;
связи;0.0;0.375939849624;0.0589553118736;
гул;0.0;0.751879699248;0.0589553118736;
священная;0.0;0.375939849624;0.0;
посреди;0.438212094654;0.0;0.0589553118736;
покрикивает;0.0;0.375939849624;0.0;
звонит;0.0;0.375939849624;0.0;
греется;0.876424189308;0.0;0.0;
открытом;0.0;1.12781954887;0.0;
сечки;0.0;0.375939849624;0.0589553118736;
сеять;0.0;0.375939849624;0.0589553118736;
кровати;0.0;0.375939849624;0.0;
кроватью;0.0;0.375939849624;0.0589553118736;
сиво;0.0;0.375939849624;0.0589553118736;
полдень;0.0;0.375939849624;0.0;
покупателей;0.0;0.375939849624;0.0;
звонкий;0.0;0.375939849624;0.176865935621;
покупки;0.0;0.375939849624;0.0589553118736;
сельскому;0.0;0.375939849624;0.0;
сентября;1.31463628396;1.5037593985;1.29701686122;
сенях;0.438212094654;0.0;0.0;
росисто;0.438212094654;0.0;0.0;
проворного;0.438212094654;0.751879699248;1.41492748497;
проволоки;0.438212094654;0.0;0.0;
перемерли;0.438212094654;0.0;0.0;
поверхностью;0.0;1.12781954887;0.176865935621;
пробу;0.438212094654;0.0;0.0;
пробежишь;0.0;0.375939849624;0.0589553118736;
приятный;0.438212094654;0.0;0.176865935621;
развернешь;0.438212094654;0.0;0.0589553118736;
жеребцом;0.438212094654;0.0;0.235821247494;
перепрыгивая;0.0;0.375939849624;0.0;
перламутровыми;0.876424189308;0.375939849624;0.943284989978;
продолжают;0.0;0.375939849624;0.176865935621;
клубы;0.438212094654;0.751879699248;0.412687183115;
женственно;0.0;0.375939849624;0.0;
дотягиваясь;0.438212094654;0.0;0.176865935621;
достойная;0.438212094654;0.375939849624;0.294776559368;
книгу;0.0;0.375939849624;0.0;
домовитости;0.0;0.375939849624;0.0;
перейдешь;0.0;0.375939849624;0.0;
жилья;0.438212094654;0.0;0.0589553118736;
погасал;0.438212094654;0.0;0.0;
погаснут;0.0;0.375939849624;0.117910623747;
жуковского;0.0;1.12781954887;0.0589553118736;
разума;0.0;0.375939849624;0.0;
журналы;0.438212094654;0.0;0.294776559368;
рамах;0.0;0.375939849624;0.0;
раннего;0.0;0.375939849624;0.0;
