'(''v'', ''s'', ''s'', ''a'')'	4	
'(''v'', ''pr'', ''apro'', ''s'')'	4	
'(''a'', ''s'', ''part'', ''s'')'	4	
'(''pr'', ''spro'', ''v'', ''a'')'	3	
'(''s'', ''s'', ''s'', ''advpro'')'	3	
'(''adv'', ''v'', ''spro'', ''pr'')'	3	
'(''v'', ''s'', ''s'', ''v'')'	3	
'(''apro'', ''s'', ''s'', ''v'')'	3	
'(''adv'', ''v'', ''apro'', ''a'')'	3	
'(''s'', ''v'', ''s'', ''adv'')'	3	
'(''s'', ''part'', ''s'', ''v'')'	3	
'(''a'', ''s'', ''pr'', ''spro'')'	3	
'(''conj'', ''part'', ''v'', ''pr'')'	3	
'(''v'', ''pr'', ''apro'', ''a'')'	3	
'(''s'', ''s'', ''s'', ''part'')'	3	
'(''s'', ''s'', ''apro'', ''s'')'	3	
'(''s'', ''apro'', ''v'', ''s'')'	3	
'(''s'', ''pr'', ''spro'', ''s'')'	3	
'(''pr'', ''apro'', ''s'', ''adv'')'	3	
'(''a'', ''s'', ''conj'', ''pr'')'	3	
'(''spro'', ''v'', ''pr'', ''spro'')'	3	
'(''s'', ''s'', ''apro'', ''v'')'	3	
'(''s'', ''conj'', ''part'', ''adv'')'	3	
'(''v'', ''a'', ''s'', ''conj'')'	3	
'(''adv'', ''s'', ''pr'', ''s'')'	3	
'(''s'', ''spro'', ''a'', ''s'')'	3	
'(''pr'', ''s'', ''a'', ''v'')'	3	
'(''pr'', ''apro'', ''v'', ''s'')'	3	
'(''s'', ''a'', ''conj'', ''v'')'	3	
'(''a'', ''a'', ''s'', ''part'')'	3	
'(''adv'', ''v'', ''s'', ''v'')'	3	
'(''s'', ''a'', ''conj'', ''s'')'	3	
'(''pr'', ''s'', ''a'', ''a'')'	3	
'(''adv'', ''v'', ''pr'', ''a'')'	3	
'(''v'', ''spro'', ''pr'', ''apro'')'	3	
'(''pr'', ''s'', ''s'', ''adv'')'	3	
'(''part'', ''v'', ''s'', ''v'')'	3	
'(''v'', ''s'', ''adv'', ''s'')'	3	
'(''s'', ''adv'', ''conj'', ''adv'')'	3	
'(''conj'', ''pr'', ''s'', ''s'')'	3	
'(''pr'', ''spro'', ''pr'', ''s'')'	3	
'(''v'', ''conj'', ''adv'', ''v'')'	3	
'(''v'', ''s'', ''s'', ''part'')'	3	
'(''pr'', ''a'', ''s'', ''a'')'	3	
'(''apro'', ''a'', ''s'', ''conj'')'	3	
'(''conj'', ''adv'', ''v'', ''a'')'	3	
'(''s'', ''v'', ''conj'', ''adv'')'	3	
'(''pr'', ''a'', ''s'', ''adv'')'	3	
'(''pr'', ''s'', ''conj'', ''adv'')'	3	
'(''v'', ''pr'', ''s'', ''adv'')'	3	
'(''s'', ''conj'', ''s'', ''part'')'	3	
'(''conj'', ''a'', ''s'', ''a'')'	3	
'(''s'', ''apro'', ''s'', ''v'')'	3	
'(''s'', ''conj'', ''a'', ''a'')'	3	
'(''s'', ''s'', ''v'', ''conj'')'	3	
'(''v'', ''adv'', ''pr'', ''s'')'	3	
'(''s'', ''apro'', ''s'', ''pr'')'	3	
'(''pr'', ''spro'', ''s'', ''s'')'	3	
'(''spro'', ''part'', ''v'', ''pr'')'	3	
'(''v'', ''s'', ''conj'', ''pr'')'	3	
'(''s'', ''adv'', ''adv'', ''v'')'	3	
'(''a'', ''s'', ''apro'', ''v'')'	3	
'(''pr'', ''s'', ''v'', ''adv'')'	3	
'(''s'', ''conj'', ''s'', ''pr'')'	3	
'(''s'', ''apro'', ''a'', ''s'')'	3	
'(''s'', ''spro'', ''part'', ''v'')'	3	
'(''part'', ''pr'', ''s'', ''v'')'	3	
'(''adv'', ''a'', ''s'', ''pr'')'	3	
'(''a'', ''s'', ''spro'', ''v'')'	3	
'(''s'', ''v'', ''spro'', ''pr'')'	3	
'(''spro'', ''pr'', ''s'', ''pr'')'	3	
'(''s'', ''v'', ''a'', ''conj'')'	3	
'(''s'', ''part'', ''pr'', ''s'')'	3	
'(''v'', ''apro'', ''a'', ''s'')'	3	
'(''a'', ''s'', ''pr'', ''apro'')'	3	
'(''conj'', ''a'', ''s'', ''conj'')'	3	
'(''pr'', ''s'', ''pr'', ''v'')'	3	
'(''conj'', ''s'', ''pr'', ''s'')'	3	
'(''s'', ''pr'', ''apro'', ''v'')'	3	
'(''v'', ''s'', ''conj'', ''a'')'	3	
'(''s'', ''conj'', ''v'', ''v'')'	3	
'(''pr'', ''a'', ''s'', ''part'')'	3	
'(''pr'', ''spro'', ''s'', ''v'')'	3	
'(''s'', ''s'', ''conj'', ''v'')'	3	
'(''v'', ''pr'', ''s'', ''part'')'	3	
'(''s'', ''a'', ''s'', ''spro'')'	3	
'(''pr'', ''a'', ''pr'', ''s'')'	3	
'(''pr'', ''s'', ''pr'', ''spro'')'	3	
'(''v'', ''v'', ''pr'', ''s'')'	3	
'(''s'', ''apro'', ''s'', ''conj'')'	3	
'(''s'', ''v'', ''s'', ''a'')'	3	
'(''s'', ''s.PROP'', ''s.PROP'', ''v'')'	3	
'(''pr'', ''s'', ''v'', ''part'')'	2	
'(''v'', ''pr'', ''spro'', ''adv'')'	2	
'(''adv'', ''v'', ''spro'', ''s'')'	2	
'(''a'', ''pr'', ''s'', ''a'')'	2	
'(''s'', ''v'', ''a'', ''a'')'	2	
'(''s'', ''a'', ''s'', ''adv'')'	2	
'(''v'', ''a'', ''pr'', ''apro'')'	2	
'(''pr'', ''a'', ''s'', ''spro'')'	2	
'(''s'', ''conj'', ''s'', ''spro'')'	2	
'(''s'', ''a'', ''v'', ''s'')'	2	
'(''conj'', ''s'', ''v'', ''s'')'	2	
'(''s'', ''part'', ''a'', ''s'')'	2	
'(''v'', ''s'', ''s'', ''spro'')'	2	
'(''num'', ''s'', ''s'', ''v'')'	2	
'(''v'', ''v'', ''spro'', ''pr'')'	2	
'(''a'', ''conj'', ''apro'', ''a'')'	2	
'(''adv'', ''conj'', ''adv'', ''spro'')'	2	
'(''s'', ''conj'', ''spro'', ''spro'')'	2	
'(''apro'', ''a'', ''s'', ''apro'')'	2	
'(''s'', ''v'', ''advpro'', ''s'')'	2	
'(''part'', ''s'', ''v'', ''conj'')'	2	
'(''s'', ''v'', ''adv'', ''v'')'	2	
'(''adv'', ''v'', ''s'', ''a'')'	2	
'(''s'', ''s'', ''spro'', ''adv'')'	2	
'(''s'', ''part'', ''conj'', ''v'')'	2	
'(''s'', ''adv'', ''v'', ''spro'')'	2	
'(''apro'', ''s'', ''v'', ''a'')'	2	
'(''adv'', ''conj'', ''adv'', ''s'')'	2	
'(''a'', ''conj'', ''a'', ''a'')'	2	
'(''s'', ''s'', ''s'', ''adv'')'	2	
'(''apro'', ''s'', ''s'', ''s'')'	2	
'(''apro'', ''s'', ''conj'', ''s'')'	2	
'(''s'', ''s'', ''adv'', ''pr'')'	2	
'(''s'', ''s'', ''s.PROP'', ''s.PROP'')'	2	
'(''s'', ''spro'', ''pr'', ''s'')'	2	
'(''apro'', ''s'', ''v'', ''pr'')'	2	
'(''adv'', ''v'', ''conj'', ''v'')'	2	
'(''conj'', ''s'', ''s'', ''adv'')'	2	
'(''apro'', ''a'', ''s'', ''a'')'	2	
'(''conj'', ''part'', ''adv'', ''v'')'	2	
'(''s'', ''spro'', ''v'', ''advpro'')'	2	
'(''v'', ''adv'', ''v'', ''s'')'	2	
'(''s'', ''advpro'', ''pr'', ''a'')'	2	
'(''a'', ''s'', ''conj'', ''adv'')'	2	
'(''v'', ''spro'', ''s'', ''v'')'	2	
'(''adv'', ''a'', ''a'', ''s'')'	2	
'(''s'', ''v'', ''s'', ''apro'')'	2	
'(''a'', ''s'', ''apro'', ''a'')'	2	
'(''v'', ''s'', ''adv'', ''a'')'	2	
'(''spro'', ''v'', ''pr'', ''apro'')'	2	
'(''pr'', ''s'', ''s'', ''advpro'')'	2	
'(''s'', ''s'', ''part'', ''v'')'	2	
'(''v'', ''s'', ''spro'', ''v'')'	2	
'(''spro'', ''adv'', ''s'', ''s'')'	2	
'(''apro'', ''s'', ''pr'', ''apro'')'	2	
'(''advpro'', ''pr'', ''a'', ''s'')'	2	
'(''apro'', ''a'', ''s'', ''v'')'	2	
'(''advpro'', ''v'', ''pr'', ''a'')'	2	
'(''a'', ''s'', ''s'', ''adv'')'	2	
'(''apro'', ''s'', ''adv'', ''adv'')'	2	
'(''adv'', ''v'', ''s'', ''advpro'')'	2	
'(''pr'', ''spro'', ''v'', ''s'')'	2	
'(''s'', ''v'', ''s'', ''num'')'	2	
'(''s'', ''s'', ''pr'', ''s.PROP'')'	2	
'(''pr'', ''spro'', ''part'', ''s'')'	2	
'(''v'', ''s'', ''s'', ''adv'')'	2	
'(''spro'', ''s'', ''s'', ''v'')'	2	
'(''a'', ''s'', ''apro'', ''pr'')'	2	
'(''pr'', ''s'', ''adv'', ''adv'')'	2	
'(''apro'', ''s'', ''v'', ''part'')'	2	
'(''s'', ''part'', ''s'', ''s.PROP'')'	2	
'(''pr'', ''v'', ''s'', ''v'')'	2	
'(''s'', ''pr'', ''s'', ''s.PROP'')'	2	
'(''conj'', ''s'', ''spro'', ''part'')'	2	
'(''pr'', ''apro'', ''s'', ''conj'')'	2	
'(''apro'', ''v'', ''a'', ''s'')'	2	
'(''conj'', ''part'', ''part'', ''v'')'	2	
'(''spro'', ''spro'', ''v'', ''pr'')'	2	
'(''conj'', ''pr'', ''apro'', ''s'')'	2	
'(''s'', ''adv'', ''s'', ''pr'')'	2	
'(''a'', ''conj'', ''adv'', ''v'')'	2	
'(''v'', ''s'', ''apro'', ''s'')'	2	
'(''s'', ''s'', ''conj'', ''spro'')'	2	
'(''advpro'', ''s'', ''pr'', ''a'')'	2	
'(''v'', ''v'', ''s'', ''adv'')'	2	
'(''s'', ''adv'', ''v'', ''adv'')'	2	
'(''adv'', ''a'', ''s'', ''conj'')'	2	
'(''s'', ''s'', ''spro'', ''part'')'	2	
'(''a'', ''v'', ''s'', ''s'')'	2	
'(''conj'', ''s'', ''s'', ''conj'')'	2	
'(''s'', ''v'', ''pr'', ''apro'')'	2	
'(''conj'', ''adv'', ''conj'', ''adv'')'	2	
'(''conj'', ''s'', ''part'', ''adv'')'	2	
'(''adv'', ''adv'', ''s'', ''a'')'	2	
'(''v'', ''s'', ''s'', ''apro'')'	2	
'(''spro'', ''a'', ''s'', ''v'')'	2	
'(''part'', ''s'', ''v'', ''pr'')'	2	
'(''s'', ''pr'', ''spro'', ''part'')'	2	
'(''s'', ''s'', ''conj'', ''a'')'	2	
'(''s'', ''v'', ''adv'', ''a'')'	2	
'(''s'', ''s'', ''a'', ''adv'')'	2	
'(''spro'', ''v'', ''a'', ''s'')'	2	
'(''spro'', ''part'', ''pr'', ''s'')'	2	
'(''a'', ''s'', ''spro'', ''part'')'	2	
'(''adv'', ''pr'', ''s'', ''a'')'	2	
'(''part'', ''v'', ''v'', ''v'')'	2	
'(''v'', ''spro'', ''part'', ''s'')'	2	
'(''s'', ''apro'', ''v'', ''a'')'	2	
'(''pr'', ''spro'', ''adv'', ''s'')'	2	
'(''pr'', ''s.PROP'', ''pr'', ''s.PROP'')'	2	
'(''part'', ''s'', ''s'', ''s'')'	2	
'(''s'', ''apro'', ''pr'', ''s'')'	2	
'(''s'', ''conj'', ''v'', ''a'')'	2	
'(''adv'', ''v'', ''v'', ''s'')'	2	
'(''adv'', ''v'', ''s'', ''adv'')'	2	
'(''adv'', ''s'', ''s'', ''s'')'	2	
'(''v'', ''part'', ''s'', ''v'')'	2	
'(''v'', ''pr'', ''s'', ''spro'')'	2	
'(''s'', ''s'', ''v'', ''spro'')'	2	
'(''conj'', ''v'', ''v'', ''s'')'	2	
'(''advpro'', ''a'', ''s'', ''s'')'	2	
'(''s'', ''s'', ''spro'', ''v'')'	2	
'(''part'', ''s'', ''pr'', ''s'')'	2	
'(''conj'', ''s'', ''pr'', ''a'')'	2	
'(''conj'', ''s'', ''v'', ''a'')'	2	
'(''s'', ''conj'', ''v'', ''spro'')'	2	
'(''s'', ''s'', ''advpro'', ''v'')'	2	
'(''part'', ''adv'', ''v'', ''s'')'	2	
'(''s'', ''a'', ''conj'', ''apro'')'	2	
'(''adv'', ''v'', ''spro'', ''part'')'	2	
'(''s'', ''a'', ''s'', ''apro'')'	2	
'(''s'', ''part'', ''s'', ''pr'')'	2	
'(''adv'', ''v'', ''s'', ''pr'')'	2	
'(''adv'', ''s'', ''a'', ''s'')'	2	
'(''adv'', ''s'', ''s'', ''v'')'	2	
'(''v'', ''v'', ''s'', ''conj'')'	2	
'(''a'', ''pr'', ''a'', ''a'')'	2	
'(''a'', ''adv'', ''adv'', ''s'')'	2	
'(''s'', ''spro'', ''adv'', ''v'')'	2	
'(''v'', ''v'', ''s'', ''pr'')'	2	
'(''v'', ''s.PROP'', ''s.PROP'', ''v'')'	2	
'(''a'', ''s'', ''v'', ''advpro'')'	2	
'(''v'', ''adv'', ''adv'', ''v'')'	2	
'(''conj'', ''pr'', ''s'', ''adv'')'	2	
'(''s'', ''adv'', ''v'', ''apro'')'	2	
'(''a'', ''adv'', ''pr'', ''s'')'	2	
'(''s'', ''v'', ''adv'', ''pr'')'	2	
'(''part'', ''part'', ''v'', ''s'')'	2	
'(''apro'', ''a'', ''conj'', ''a'')'	2	
'(''a'', ''pr'', ''s'', ''pr'')'	2	
'(''conj'', ''v'', ''pr'', ''a'')'	2	
'(''a'', ''s'', ''apro'', ''adv'')'	2	
'(''s'', ''s'', ''s'', ''apro'')'	2	
'(''part'', ''v'', ''pr'', ''a'')'	2	
'(''spro'', ''pr'', ''s'', ''v'')'	2	
'(''part'', ''v'', ''spro'', ''v'')'	2	
'(''s'', ''adv'', ''v'', ''conj'')'	2	
'(''conj'', ''pr'', ''s'', ''pr'')'	2	
'(''adv'', ''pr'', ''a'', ''s'')'	2	
'(''apro'', ''a'', ''a'', ''s'')'	2	
'(''s'', ''a'', ''a'', ''conj'')'	2	
'(''apro'', ''s'', ''s'', ''s.PROP'')'	2	
'(''spro'', ''part'', ''part'', ''v'')'	2	
'(''apro'', ''s'', ''v'', ''s'')'	2	
'(''a'', ''s'', ''s'', ''apro'')'	2	
'(''pr'', ''s'', ''conj'', ''a'')'	2	
'(''a'', ''a'', ''conj'', ''a'')'	2	
'(''pr'', ''apro'', ''s'', ''part'')'	2	
'(''s'', ''s'', ''v'', ''v'')'	2	
'(''s'', ''pr'', ''a'', ''pr'')'	2	
'(''part'', ''adv'', ''v'', ''spro'')'	2	
'(''pr'', ''v'', ''s'', ''adv'')'	2	
'(''pr'', ''s'', ''s'', ''spro'')'	2	
'(''pr'', ''s'', ''adv'', ''conj'')'	2	
'(''s'', ''part'', ''part'', ''v'')'	2	
'(''part'', ''adv'', ''v'', ''pr'')'	2	
'(''s'', ''s'', ''adv'', ''a'')'	2	
'(''v'', ''s'', ''spro'', ''a'')'	2	
'(''pr'', ''s'', ''s.PROP'', ''s.PROP'')'	2	
'(''s'', ''s'', ''part'', ''pr'')'	2	
'(''v'', ''pr'', ''s'', ''s.PROP'')'	2	
'(''spro'', ''part'', ''s'', ''v'')'	2	
'(''part'', ''part'', ''v'', ''pr'')'	2	
'(''s'', ''adv'', ''adv'', ''adv'')'	2	
'(''conj'', ''v'', ''part'', ''s'')'	2	
'(''s'', ''v'', ''conj'', ''s'')'	2	
'(''part'', ''v'', ''part'', ''adv'')'	2	
'(''part'', ''v'', ''s'', ''s'')'	2	
'(''adv'', ''s'', ''s'', ''pr'')'	2	
'(''conj'', ''adv'', ''v'', ''s'')'	2	
'(''conj'', ''s'', ''s'', ''pr'')'	2	
'(''v'', ''spro'', ''v'', ''pr'')'	2	
'(''v'', ''v'', ''v'', ''pr'')'	2	
'(''conj'', ''s'', ''apro'', ''s'')'	2	
'(''adv'', ''adv'', ''v'', ''pr'')'	2	
'(''adv'', ''conj'', ''adv'', ''conj'')'	2	
'(''s'', ''s'', ''v'', ''apro'')'	2	
'(''apro'', ''s'', ''s'', ''pr'')'	2	
'(''apro'', ''a'', ''s'', ''s'')'	2	
'(''s'', ''advpro'', ''v'', ''pr'')'	2	
'(''s'', ''advpro'', ''adv'', ''pr'')'	1	
'(''a'', ''s'', ''a'', ''pr'')'	1	
'(''s'', ''spro'', ''part'', ''pr'')'	1	
'(''conj'', ''adv'', ''conj'', ''v'')'	1	
'(''adv'', ''adv'', ''conj'', ''adv'')'	1	
'(''v'', ''adv'', ''conj'', ''a'')'	1	
'(''a'', ''conj'', ''v'', ''s'')'	1	
'(''adv'', ''v'', ''adv'', ''adv'')'	1	
'(''s.PROP'', ''v'', ''pr'', ''adv'')'	1	
'(''apro'', ''a'', ''s'', ''pr'')'	1	
'(''spro'', ''adv'', ''v'', ''conj'')'	1	
'(''v'', ''apro'', ''s'', ''pr'')'	1	
'(''apro'', ''s'', ''v'', ''conj'')'	1	
'(''v'', ''s'', ''pr'', ''apro'')'	1	
'(''v'', ''s'', ''v'', ''spro'')'	1	
'(''pr'', ''s.PROP'', ''v'', ''s'')'	1	
'(''pr'', ''s.PROP'', ''s'', ''spro'')'	1	
'(''s'', ''apro'', ''v'', ''pr'')'	1	
'(''apro'', ''pr'', ''apro'', ''v'')'	1	
'(''s.PROP'', ''v'', ''pr'', ''s'')'	1	
'(''apro'', ''s'', ''spro'', ''s'')'	1	
'(''s'', ''spro'', ''v'', ''a'')'	1	
'(''v'', ''conj'', ''part'', ''v'')'	1	
'(''a'', ''pr'', ''apro'', ''a'')'	1	
'(''v'', ''advpro'', ''v'', ''s'')'	1	
'(''s'', ''advpro'', ''pr'', ''s'')'	1	
'(''v'', ''advpro'', ''s'', ''part'')'	1	
'(''spro'', ''a'', ''conj'', ''a'')'	1	
'(''s.PROP'', ''s.PROP'', ''v'', ''part'')'	1	
'(''advpro'', ''v'', ''a'', ''a'')'	1	
'(''v'', ''adv'', ''v'', ''pr'')'	1	
