'(''adv'', ''spro'', ''v'', ''pr'')'	2	
'(''spro'', ''adv'', ''v'', ''pr'')'	2	
'(''part'', ''v'', ''v'', ''spro'')'	2	
'(''adv'', ''v'', ''s'', ''spro'')'	2	
'(''s'', ''conj'', ''adv'', ''pr'')'	2	
'(''part'', ''v'', ''v'', ''s'')'	2	
'(''v'', ''adv'', ''pr'', ''s'')'	2	
'(''s'', ''conj'', ''v'', ''spro'')'	2	
'(''s'', ''s'', ''advpro'', ''v'')'	2	
'(''v'', ''s'', ''spro'', ''pr'')'	2	
'(''spro'', ''s.PROP'', ''v'', ''s'')'	2	
'(''adv'', ''v'', ''s'', ''pr'')'	2	
'(''conj'', ''v'', ''v'', ''s'')'	2	
'(''s'', ''pr'', ''s'', ''a'')'	2	
'(''apro'', ''s'', ''conj'', ''v'')'	2	
'(''spro'', ''pr'', ''spro'', ''v'')'	2	
'(''pr'', ''num'', ''s'', ''v'')'	2	
'(''spro'', ''s'', ''conj'', ''v'')'	2	
'(''pr'', ''v'', ''s'', ''v'')'	2	
'(''spro'', ''spro'', ''v'', ''advpro'')'	2	
'(''spro'', ''v'', ''pr'', ''v'')'	2	
'(''spro'', ''v'', ''s'', ''v'')'	2	
'(''s'', ''v'', ''spro'', ''pr'')'	2	
'(''a'', ''s'', ''a'', ''a'')'	2	
'(''conj'', ''v'', ''part'', ''pr'')'	2	
'(''s'', ''v'', ''spro'', ''conj'')'	2	
'(''v'', ''part'', ''spro'', ''v'')'	2	
'(''s'', ''pr'', ''spro'', ''v'')'	2	
'(''v'', ''s.PROP'', ''adv'', ''v'')'	2	
'(''adv'', ''pr'', ''apro'', ''s'')'	2	
'(''s'', ''conj'', ''v'', ''adv'')'	2	
'(''conj'', ''v'', ''a'', ''s'')'	2	
'(''pr'', ''s'', ''adv'', ''v'')'	2	
'(''pr'', ''a'', ''s'', ''part'')'	2	
'(''s'', ''s'', ''spro'', ''s'')'	2	
'(''adv'', ''s'', ''pr'', ''s'')'	2	
'(''v'', ''part'', ''v'', ''spro'')'	2	
'(''v'', ''pr'', ''s'', ''part'')'	2	
'(''v'', ''pr'', ''s'', ''apro'')'	2	
'(''conj'', ''v'', ''s'', ''s.PROP'')'	2	
'(''v'', ''s'', ''conj'', ''s'')'	2	
'(''apro'', ''s'', ''v'', ''part'')'	2	
'(''pr'', ''spro'', ''spro'', ''v'')'	2	
'(''spro'', ''s'', ''v'', ''part'')'	2	
'(''a'', ''s'', ''part'', ''s'')'	2	
'(''num'', ''s'', ''spro'', ''v'')'	2	
'(''part'', ''spro'', ''v'', ''v'')'	2	
'(''adv'', ''v'', ''spro'', ''s'')'	2	
'(''s'', ''apro'', ''v'', ''pr'')'	2	
'(''a'', ''s'', ''s'', ''spro'')'	2	
'(''v'', ''apro'', ''s'', ''spro'')'	2	
'(''v'', ''part'', ''pr'', ''spro'')'	2	
'(''part'', ''s'', ''part'', ''v'')'	2	
'(''spro'', ''v'', ''v'', ''v'')'	2	
'(''s'', ''apro'', ''v'', ''v'')'	2	
'(''spro'', ''v'', ''v'', ''pr'')'	2	
'(''part'', ''v'', ''spro'', ''pr'')'	2	
'(''s'', ''s'', ''s'', ''adv'')'	2	
'(''s'', ''s'', ''part'', ''a'')'	2	
'(''s'', ''part'', ''pr'', ''spro'')'	2	
'(''v'', ''s'', ''advpro'', ''v'')'	2	
'(''s'', ''part'', ''v'', ''v'')'	2	
'(''s'', ''spro'', ''v'', ''advpro'')'	2	
'(''s'', ''v'', ''adv'', ''s'')'	2	
'(''s'', ''conj'', ''apro'', ''pr'')'	2	
'(''spro'', ''s.PROP'', ''v'', ''spro'')'	2	
'(''s'', ''part'', ''s'', ''part'')'	2	
'(''adv'', ''v'', ''spro'', ''spro'')'	2	
'(''pr'', ''s'', ''conj'', ''apro'')'	2	
'(''v'', ''pr'', ''spro'', ''v'')'	2	
'(''v'', ''part'', ''pr'', ''s'')'	2	
'(''spro'', ''spro'', ''advpro'', ''v'')'	2	
'(''v'', ''a'', ''s'', ''advpro'')'	2	
'(''v'', ''s'', ''pr'', ''spro'')'	2	
'(''pr'', ''spro'', ''part'', ''v'')'	2	
'(''conj'', ''v'', ''pr'', ''apro'')'	2	
'(''part'', ''v'', ''a'', ''s'')'	2	
'(''v'', ''spro'', ''part'', ''v'')'	2	
'(''spro'', ''v'', ''part'', ''spro'')'	2	
'(''part'', ''apro'', ''s'', ''s'')'	2	
'(''apro'', ''a'', ''s'', ''apro'')'	2	
'(''spro'', ''part'', ''v'', ''conj'')'	2	
'(''pr'', ''s'', ''v'', ''pr'')'	2	
'(''spro'', ''s'', ''pr'', ''s'')'	2	
'(''spro'', ''adv'', ''v'', ''spro'')'	2	
'(''part'', ''adv'', ''v'', ''spro'')'	2	
'(''s.PROP'', ''v'', ''s'', ''v'')'	2	
'(''s'', ''conj'', ''s'', ''conj'')'	2	
'(''v'', ''part'', ''s'', ''s'')'	2	
'(''part'', ''part'', ''v'', ''apro'')'	2	
'(''s'', ''advpro'', ''v'', ''spro'')'	2	
'(''adv'', ''conj'', ''adv'', ''v'')'	2	
'(''a'', ''s'', ''adv'', ''v'')'	2	
'(''v'', ''spro'', ''s'', ''v'')'	2	
'(''part'', ''v'', ''s'', ''part'')'	2	
'(''apro'', ''s'', ''part'', ''adv'')'	2	
'(''spro'', ''v'', ''pr'', ''a'')'	2	
'(''pr'', ''spro'', ''s'', ''spro'')'	2	
'(''pr'', ''spro'', ''s.PROP'', ''v'')'	2	
'(''a'', ''s'', ''advpro'', ''part'')'	2	
'(''v'', ''part'', ''apro'', ''s'')'	2	
'(''v'', ''s'', ''s'', ''part'')'	2	
'(''v'', ''pr'', ''v'', ''s'')'	2	
'(''part'', ''part'', ''v'', ''spro'')'	2	
'(''a'', ''s'', ''v'', ''v'')'	2	
'(''v'', ''num'', ''s'', ''conj'')'	2	
'(''spro'', ''conj'', ''v'', ''v'')'	2	
'(''pr'', ''s'', ''apro'', ''spro'')'	2	
'(''part'', ''a'', ''s'', ''s'')'	2	
'(''spro'', ''v'', ''s'', ''a'')'	2	
'(''v'', ''a'', ''s'', ''spro'')'	2	
'(''s'', ''pr'', ''s'', ''s.PROP'')'	2	
'(''v'', ''conj'', ''v'', ''spro'')'	2	
'(''num'', ''s'', ''s'', ''v'')'	2	
'(''pr'', ''spro'', ''v'', ''v'')'	2	
'(''v'', ''spro'', ''v'', ''v'')'	2	
'(''spro'', ''v'', ''v'', ''s.PROP'')'	2	
'(''v'', ''adv'', ''s'', ''v'')'	2	
'(''pr'', ''apro'', ''a'', ''s'')'	2	
'(''spro'', ''part'', ''s'', ''s'')'	2	
'(''conj'', ''v'', ''s'', ''s'')'	2	
'(''v'', ''spro'', ''spro'', ''s'')'	2	
'(''pr'', ''s'', ''conj'', ''part'')'	2	
'(''spro'', ''v'', ''v'', ''spro'')'	2	
'(''adv'', ''spro'', ''v'', ''spro'')'	2	
'(''conj'', ''s'', ''s'', ''part'')'	2	
'(''num'', ''s'', ''v'', ''spro'')'	2	
'(''s'', ''adv'', ''adv'', ''v'')'	2	
'(''pr'', ''s'', ''part'', ''spro'')'	2	
'(''s'', ''spro'', ''a'', ''conj'')'	2	
'(''spro'', ''adv'', ''conj'', ''adv'')'	2	
'(''v'', ''v'', ''pr'', ''s'')'	2	
'(''pr'', ''s'', ''v'', ''adv'')'	2	
'(''a'', ''s'', ''advpro'', ''v'')'	2	
'(''spro'', ''spro'', ''v'', ''conj'')'	2	
'(''v'', ''s'', ''pr'', ''v'')'	2	
'(''v'', ''num'', ''s'', ''s'')'	2	
'(''pr'', ''spro'', ''v'', ''part'')'	2	
'(''adv'', ''v'', ''pr'', ''s'')'	2	
'(''v'', ''part'', ''s'', ''v'')'	2	
'(''v'', ''apro'', ''s'', ''conj'')'	2	
'(''v'', ''s'', ''s'', ''conj'')'	2	
'(''v'', ''spro'', ''s'', ''part'')'	2	
'(''s'', ''v'', ''part'', ''pr'')'	2	
'(''part'', ''part'', ''v'', ''part'')'	2	
'(''s'', ''pr'', ''s'', ''apro'')'	2	
'(''apro'', ''a'', ''a'', ''s'')'	2	
'(''s'', ''apro'', ''v'', ''spro'')'	2	
'(''s'', ''s.PROP'', ''v'', ''v'')'	2	
'(''conj'', ''adv'', ''v'', ''pr'')'	2	
'(''spro'', ''v'', ''spro'', ''s'')'	2	
'(''pr'', ''spro'', ''a'', ''s'')'	2	
'(''part'', ''v'', ''conj'', ''part'')'	2	
'(''spro'', ''v'', ''spro'', ''part'')'	2	
'(''a'', ''s'', ''v'', ''pr'')'	2	
'(''spro'', ''v'', ''conj'', ''s'')'	2	
'(''s'', ''s'', ''adv'', ''adv'')'	2	
'(''adv'', ''v'', ''s'', ''v'')'	2	
'(''s'', ''spro'', ''v'', ''anum'')'	2	
'(''apro'', ''a'', ''s'', ''v'')'	2	
'(''spro'', ''s'', ''s'', ''part'')'	2	
'(''v'', ''apro'', ''s'', ''pr'')'	2	
'(''v'', ''adv'', ''pr'', ''apro'')'	2	
'(''part'', ''part'', ''part'', ''v'')'	2	
'(''adv'', ''v'', ''a'', ''s'')'	2	
'(''a'', ''s'', ''s'', ''s'')'	2	
'(''spro'', ''v'', ''s'', ''s'')'	2	
'(''pr'', ''s'', ''s'', ''pr'')'	2	
'(''v'', ''spro'', ''a'', ''conj'')'	2	
'(''s'', ''conj'', ''s'', ''s.PROP'')'	2	
'(''adv'', ''v'', ''part'', ''v'')'	2	
'(''v'', ''part'', ''apro'', ''a'')'	2	
'(''spro'', ''v'', ''conj'', ''v'')'	2	
'(''pr'', ''s'', ''advpro'', ''spro'')'	2	
'(''pr'', ''s'', ''pr'', ''spro'')'	2	
'(''spro'', ''a'', ''conj'', ''s'')'	2	
'(''s'', ''pr'', ''spro'', ''a'')'	2	
'(''apro'', ''v'', ''s'', ''pr'')'	2	
'(''v'', ''adv'', ''part'', ''s'')'	2	
'(''part'', ''pr'', ''spro'', ''v'')'	2	
'(''s'', ''advpro'', ''spro'', ''v'')'	2	
'(''adv'', ''v'', ''part'', ''pr'')'	2	
'(''v'', ''s'', ''conj'', ''pr'')'	2	
'(''s'', ''v'', ''adv'', ''pr'')'	2	
'(''spro'', ''v'', ''spro'', ''a'')'	2	
'(''spro'', ''spro'', ''spro'', ''v'')'	2	
'(''s.PROP'', ''v'', ''s'', ''pr'')'	2	
'(''v'', ''conj'', ''s'', ''pr'')'	2	
'(''s'', ''part'', ''a'', ''a'')'	1	
'(''spro'', ''part'', ''s'', ''conj'')'	1	
'(''part'', ''part'', ''s'', ''s'')'	1	
'(''pr'', ''conj'', ''spro'', ''part'')'	1	
'(''v'', ''pr'', ''spro'', ''adv'')'	1	
'(''pr'', ''num'', ''s'', ''spro'')'	1	
'(''conj'', ''v'', ''adv'', ''spro'')'	1	
'(''advpro'', ''v'', ''v'', ''s'')'	1	
'(''pr'', ''spro'', ''a'', ''v'')'	1	
'(''v'', ''part'', ''adv'', ''spro'')'	1	
'(''s'', ''s'', ''spro'', ''spro'')'	1	
'(''part'', ''v'', ''v'', ''apro'')'	1	
'(''s.PROP'', ''v'', ''pr'', ''s'')'	1	
'(''a'', ''pr'', ''a'', ''pr'')'	1	
'(''s'', ''s'', ''part'', ''spro'')'	1	
'(''pr'', ''s'', ''part'', ''v'')'	1	
'(''spro'', ''s'', ''adv'', ''v'')'	1	
